nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
11723,21065,event,,Family Performance ~ Jay Frasier (Magic) ,19,1,1436304205,1436304205,0,1,0,0,0,0,"<p>Two shows: 11 a.m. and 1 p.m. Back by popular demand, Jay combines magic, puppetry, balloon sculpting and storytelling in this delightful (and amazing!) performance. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11724,21066,event,,Wednesdays with the Stars: Movies in Teen Scene ~ The Fault in Our Stars,19,1,1436304377,1436304377,0,1,0,0,0,0,"<p>Teens are invited to a free screening of The Fault in Our Stars (PG-13; 126 minutes; 2014). More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11725,21067,event,,Concert ~ Steve Hale,19,1,1436304658,1436304658,0,1,0,0,0,0,"<p>Steve delivers his brand of blue-eyed-soul-Americana. More information is available at www.stevehale.com. More details are available from the Information Desk, 503-588-6052. Free admission.<br />Loucks Auditorium, Salem Public Library <br />585 Liberty St. SE <br />Salem, OR 97301 <br />503-588-6083<br /><a href=""http://www.salemlibrary.org "" target=""_blank"">www.salemlibrary.org </a></p>"
11726,21069,event,,Teen Activity ~ All About Those Books: Book Crafts,19,1,1436304837,1436304919,0,1,0,0,0,0,"<p>Old books take on new life as upcycled crafts. All materials will be provided. Registration recommended at: <a href=""http://www.eventkeeper.com/code/ekform.cfm?curOrg=SALEMOR&curName=2015/07/09_Book_Crafts_for_Teens"" target=""_blank"">www.eventkeeper.com</a>. More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11727,21070,event,,Family Film ~ Annie ,19,1,1436305055,1436305055,0,1,0,0,0,0,"<p>Children and families are invited to a free screening of Annie (PG, 118 minutes; 2014). More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11728,21071,event,,Children's Activity ~ Read to a Pet,19,1,1436305311,1436305311,0,1,0,0,0,0,"<p>Children are invited to practice their reading with therapy animals from Paws for Love. The animals are mellow and friendly. This is a drop-in program, and sign-ups are not necessary. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Children's Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11729,21072,event,,Children's Activity ~ Karate 4 Kids,19,1,1436305456,1436305456,0,1,0,0,0,0,"<p>Learn some of the skills it takes to be a martial arts hero with Karate 4 Kids. Martial arts is a fun way for both boys and girls to achieve fitness and focus. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11730,21073,event,,Kim Trumbo: Live to Give,19,1,1436305774,1436305774,0,1,0,0,0,0,"<p>Kim Trumbo is the host of the Generosity Philosophy podcast. Her podcast focuses on highlighting heroes who live to give. This event is free and open to the public. More information: 503-588-6052. More information on Kim and on her podcast is available at generosityphilosopy.com.  <br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11731,21075,event,,Wednesdays with the Stars: Movies in Teen Scene ~ Clue,19,1,1436306020,1436306222,0,1,0,0,0,0,"<p>Teens are invited to a free screening of Clue (PG; 94 minutes; 1985). More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11732,21077,event,,Family Performance ~ Buck & Elizabeth (Music and Comedy),19,1,1436307743,1436307769,0,1,0,0,0,0,"<p>Two shows: 11 a.m. and 1 p.m. This high energy show includes interactive musical comedy with dance, sing-along and ventriloquism. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11733,21078,event,,Teen Activity ~ Music Composition Workshop & Performance,19,1,1436308120,1436308120,0,1,0,0,0,0,"<p>Register at: <a href=""http://www.eventkeeper.com/code/ekform.cfm?curOrg=SALEMOR&curName=2015/07/16_Music_Composition"" target=""_blank"">www.eventkeeper.com</a>. This workshop is best suited for students with some musical training and students are encouraged to bring their instrument of choice. More information for this free event: www.salemlibrary.org or 503-588-6083. <br /> Anderson Rooms A&B, Salem Public Library <br />585 Liberty St. SE <br />Salem, OR 97301 <br />503-588-6083 <br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p><p><span style=""white-space: pre;""> </span></p>"
11734,21079,event,,Family Film ~ Wreck-It Ralph,19,1,1436308985,1436308985,0,1,0,0,0,0,"<p>Children and families are invited to a free screening of Wreck-It Ralph (PG, 100 minutes, 2012). More information: www.salemlibrary.org or 503-588-6088.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11735,21080,event,,Charlotte's Web ~ Children's Educational Theatre,19,1,1436309203,1436309203,0,1,0,0,0,0,"<p>Free tickets available the day of the performance at the Youth Services Desk. Local students perform in this live action adaptation of the classic children's story. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11736,21081,event,,Charlotte's Web ~ Children's Educational Theatre,19,1,1436309257,1436309257,0,1,0,0,0,0,"<p>Free tickets available the day of the performance at the Youth Services Desk. Local students perform in this live action adaptation of the classic children's story. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11737,21082,event,,Charlotte's Web ~ Children's Educational Theatre,19,1,1436309331,1436309331,0,1,0,0,0,0,"<p>Free tickets available the day of the performance at the Youth Services Desk. Local students perform in this live action adaptation of the classic children's story. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11738,21083,event,,Speak Up! Teen Book Discussion Group,19,1,1436309466,1436309466,0,1,0,0,0,0,"<p>Teens are invited to a discussion of Scorpio Races by Maggie Stiefvater. Copies of the book are available at the Teen Scene Desk. More information: for this free event 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11739,21084,event,,Wednesdays with the Stars: Movies in Teen Scene ~ Clueless,19,1,1436309606,1436309606,0,1,0,0,0,0,"<p>Teens are invited to a free showing of Clueless (PG-13; 97 minutes; 1995). More information: www.salemlibrary.org or 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11740,21085,event,,Teen Activity ~ Heroically Delicious: Pizza Tasting and Judging,19,1,1436309795,1436309795,0,1,0,0,0,0,"<p>Register at: <a href=""http://www.eventkeeper.com/code/ekform.cfm?curOrg=SALEMOR&curName=2015/07/23_Pizza_Tasting_and_Judging"" target=""_blank"">www.eventkeeper.com</a>. In this perennial favorite, Salem-area pizzerias face off. Teens are urged to sign up early, as this popular event fills up quickly. More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11741,21086,event,,Family Film ~ Bolt ,19,1,1436310111,1436310111,0,1,0,0,0,0,"<p>Children and families are invited to a free screening of Bolt (PG; 96 minutes; 2009). More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11742,21087,event,,Children's Activity ~ Super Lego Party,19,1,1436310350,1436310350,0,1,0,0,0,0,"<p>Use your special imaginative powers to make your creations. Come up to the microphone and tell about your super Lego creation. Legos are provided for use during the program. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11743,21088,event,,Family Performance ~ Brad Clark (Stories & Songs) ,19,1,1436310516,1436310516,0,1,0,0,0,0,"<p>Two shows: 11 a.m. and 1 p.m. Brad has become a Salem area favorite - join him for an interactive performance including music and stories, and fun - all about Heroes, of course. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11744,21089,event,,"Wednesdays with the Stars: Movies in Teen Scene ~ The Lion, the Witch, and the Wardrobe",19,1,1436310668,1436310668,0,1,0,0,0,0,"<p>Teens are invited to a free screening of Lion, the Witch, and the Wardrobe (PG; 143 minutes; 2005). More information: www.salemlibrary.org or 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11745,21090,event,,Teen Activity ~ Murder Mystery Party: The Assassination at the Annual Superhero Assembly,19,1,1436310886,1436310886,0,1,0,0,0,0,"<p>Register at: <a href=""http://www.eventkeeper.com/code/ekform.cfm?curOrg=SALEMOR&curName=2015/07/30_Murder_Mystery_Night"" target=""_blank"">http://www.eventkeeper.com</a>. Heroic costumes are highly encouraged. More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11746,21091,event,,Family Film ~ The Lego Movie ,19,1,1436311025,1436311025,0,1,0,0,0,0,"<p>Children and families are invited to a free showing of The Lego Movie (PG; 101 minutes; 2014). More information: www.salemlibrary.org or 503-588-6088.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11747,21467,event,,A Night At The Oregon State Hospital Museum,19,1,1436311286,1443023695,0,1,0,0,0,0,"<p>A fundraising event at the Oregon State Hospital Museum of Mental Health presenting historic re-enactments featuring incidents and the people connected to the Hospital. $15.<br />Oregon State Hospital Museum of Mental Health<br />2600 Center St. NE<br />Salem, OR 97301<br />503-581-4939<br /><a href=""http://www.oshmuseum.org"" target=""_blank"">www.oshmuseum.org</a></p>"
11748,21093,event,,Children's Activity ~ Elephant and Piggie Party!,19,1,1436311510,1436311510,0,1,0,0,0,0,"<p>Spend some time this summer with our heroic friends Gerald and Piggie. Enjoy stories, play games and create crafts to transform into those lovable characters. More information for this free event: www.salemlibrary.org or 503-588-6088.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11749,21094,event,,Book Discussion Group ~ Books for Dessert,19,1,1436311746,1436311746,0,1,0,0,0,0,"<p>Discussion of Astoria, by Peter Stark. Copies of the book are available for checkout at the Information Desk. More information for this free event: www.salemlibrary.org or 503-588-6052.<br />Anderson Room A, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11750,21095,event,,"Wednesdays with the Stars: Movies in Teen Scene ~ Mockingjay, Part 1",19,1,1436311873,1436311873,0,1,0,0,0,0,"<p>Teens are invited to a free screening of Mockingjay, Part 1(PG-13, 123 minutes, 2014). More information: www.salemlibrary.org or 503-588-6083.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11751,21096,event,,The Capitol Crawl Ale Tour,19,1,1436312301,1436312301,0,1,0,0,0,0,"<p>An all-inclusive afternoon of tastings, tours and lunch provided at three Salem area breweries, picking up at The Grand Hotel Salem. $60.<br />The Grand Hotel Salem<br />201 Liberty St. SE<br />Salem, OR 97301<br />503-569-3022<br /><a href=""http://www.aleways.com/"" target=""_blank"">www.aleways.com</a></p>"
11752,21097,event,,"Night of 1,000 Stars: Teen Talent Show",19,1,1436312543,1436312543,0,1,0,0,0,0,"<p>Dancers, singers, musicians, magicians, jugglers, acrobats and more of middle and high school age are celebrated in this high-energy, high-caliber talent showcase. Performers are chosen by audition, but anyone is welcome to come and enjoy this incredible evening. More information for this free event: www.salemlibrary.org or 503-588-6083.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11753,21098,event,,Author Talk ~ Hikes Along the Pacific Crest Trail with Paul Gerald,19,1,1436312728,1436312728,0,1,0,0,0,0,"<p>Paul Gerald is a prolific author about hiking and camping in Oregon.  He will talk about his experiences hiking Oregon segments of the famous Pacific Crest Trail. These experiences went into his book, Day and Overnight Hikes on the Pacific Crest Trail in Oregon. More information for this free event: www.salemlibrary.org or 503-588-6052.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
