nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
5153,10002,listing,,"Coldwell Banker Mt. West Property Management, LLC",4,0,1317431789,1373928083,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Full service property management services. FREE handyman repairs. 24/7 marketing guarantee. Inventory includes rentals from $500-$3000 per month. Integrated online portal for owners and tenants.<br />615 Commercial St. NE, Suite 101<br />Salem, OR 97301<br />503-361-7152<br /><a href=""http://www.RentalProperties.CBOregon.com"" target=""_blank"">www.RentalProperties.CBOregon.com</a><br /></td>
<td><a href="" http://www.RentalProperties.CBOregon.com""><img src=""http://www.travelsalem.com/files/images/Coldwell_Banker_Property_Mgmt.JPG"" title=""Coldwell Banker Mt. West Property Management, LLC ~ Salem, Oregon ~  www.RentalProperties.CBOregon.com"" width=""134"" height=""86"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5154,15163,listing,,"Coldwell Banker Mt. West Property Management, LLC",4,0,1317432302,1378398627,0,0,0,0,0,0,"<p>615 Commercial St. NE, Suite 101<br />Salem, OR 97301<br />503-361-7152<br /><a href=""http://www.RentalProperties.CBOregon.com"" target=""_blank"">www.RentalProperties.CBOregon.com</a></p>"
5159,21685,listing,,Evergreen Wings & Waves Waterpark,12,0,1317959010,1445038871,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>An educational water park for the whole family! Ten water slides, wave pool, children's museum, birthday rooms &amp; more along with two museums next door with over 200 aircraft &amp; artifacts to enjoy.<br />460 NE Captain Michael King Smith Way<br />McMinnville, OR 97128<br />503-434-4185<br /><a href=""http://www.evergreenmuseum.org"" target=""_blank"">www.evergreenmuseum.org</a></p></td> <td><a href=""http://www.evergreenmuseum.org"" target=""_blank""><img src=""/files/images/Evergreen_Waterpark.JPG"" title=""Evergreen Wings &amp; Waves Waterpark ~ McMinnville, Oregon ~ www.evergreenmuseum.org"" width=""140"" height=""95"" style=""float: right; margin: 5px;"" /></a><br /></td></tr></tbody></table>"
5161,15716,listing,,The Lovin' Oven,12,0,1317960241,1381863307,0,0,0,0,0,0,"<p>274 N Third Ave.<br />Stayton, OR 97383<br />503-769-5538<br /><a href=""http://www.thelovinoven.net"" target=""_blank"">www.thelovinoven.net</a></p>"
5218,17023,listing,,The Old Spaghetti Warehouse,12,0,1318710845,1394065316,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>120 Commercial St. NE<br />Salem, OR 97301<br />503-391-9005</p>
</td>
<td><br /></td>
</tr>
</tbody>
</table>"
5246,17019,listing,,Trader Joe's,4,0,1319425840,1394064581,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Trader Joe's the neighborhood grocery store. Where quality and price come together, every day. That's value. That's Trader Joe's. No artificial flavors, colors, preservatives, MSG, genetically modified ingredients or added Trans Fats.<br />4450 Commercial St. SE, #100<br />Salem, OR 97302<br />503-378-9042<br /><a href=""http://www.TraderJoes.com"" target=""_blank"">www.TraderJoes.com</a></td>
<td><a href=""http://www.TraderJoes.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Trader_Joes_Small.png"" title=""Trader Joe's ~ Salem, Oregon ~ www.TraderJoes.com"" width=""172"" height=""170"" style=""float: right; margin: 5px;"" /></a><br /></td>
</tr>
</tbody>
</table>"
5247,21253,listing,,Salem Campground & RVs,4,0,1319426590,1438799745,0,0,0,0,0,0,"<p>3700 Hagers Grove Rd. SE<br />Salem, OR 97317<br />503-581-6736 or 800-826-9605<br /><a href=""http://www.salemrv.com"" target=""_blank"">www.salemrv.com</a></p>"
5249,17011,listing,,Erich McVey Photography,4,0,1319427228,1394062279,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Wedding, engagement and honeymoon photography, senior portraits, and family photographs. Full-sized photobooth available for weddings, proms, and corporate events.<br />503-910-4994<br /><a href=""http://www.erichmcvey.com"" target=""_blank"">www.erichmcvey.com</a> or <a href=""http://www.erichmcveyblog.com"" target=""_blank"">www.erichmcveyblog.com</a>&nbsp;</td>
<td><a href=""http://www.erichmcvey.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/EMP_Small.jpg"" title=""Erich McVey Photography ~ Salem, Oregon ~ www.erichmcvey.com"" width=""190"" height=""126"" style=""float: right; margin: 5px;"" /></a><br /></td>
</tr>
</tbody>
</table>"
5251,17010,listing,,Affordable Framing,4,0,1319427906,1394062144,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Quality custom framing and matting at two Salem locations (South Commercial and the Lancaster Mall satellite building). Large selection of scenic Oregon artwork.<br />3380 Commercial St. SE<br />Salem, OR 97302<br />503-399-0529<br /><a href=""http://www.affordableframing.com"" target=""_blank"">www.affordableframing.com</a></td>
<td><a href=""http://www.affordableframing.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/AF_Small.jpg"" title=""Affordable Framing ~ Salem, Oregon ~ www.affordableframing.com"" width=""190"" height=""126"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5288,10230,listing,,Willamette Valley Bank,12,1,1319926527,1319926527,0,0,0,0,0,0,"<p>101 High St. NE<br />Salem, OR 97301<br />503-881-4682&nbsp;</p>"
5290,21677,listing,,Canyon's Edge Cafe,12,0,1319927318,1445034132,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>A cozy small town, cafe located in Ditters Square in Sublimity. Breakfast pastries, a deli style lunch as well as a full service coffee bar. FREE Wi-Fi.<br />103 S Center St., Ste. E<br />Sublimity, OR 97385<br />503-767-5587<br /><a href=""https://www.facebook.com/pages/Canyons-Edge-Cafe/275469179181722"" target=""_blank"">www.facebook.com</a></p></td> <td>&nbsp;</td></tr></tbody></table>"
5291,10236,listing,,LaQuinta Inn & Suites,12,1,1319928259,1319928259,0,0,0,0,0,0,"<p>890 Hawthorne Ave. SE<br />Salem, Oregon 97301<br />503-391-7000<br /><a href=""http://6486.lq.com"" target=""_blank"">www.lq.com</a></p>"
5338,10352,listing,,"Windermere Pacific West Properties - Chris Stewart, SRES",12,1,1322109843,1322110427,0,0,0,0,0,0,"<p>4285 Commercial St. SE, #100<br />Salem, OR 97302<br />503-391-1350</p>"
5339,10353,listing,,UltraGleam Building Service,12,1,1322110658,1322110658,0,0,0,0,0,0,"<p>2335 Emmett Dr. NW<br />Salem, OR 97304<br />503-385-5979</p>"
5340,10787,listing,,Wooden Nickel Pub & Catering,12,1,1322111425,1327986298,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>We're famous for our Saturday night slow-smoked Prime Rib and first class BBQ! Also offering our full service catering company for over two decades!<br />1610 Pine St.<br />Silverton, OR 97381<br />503-873-9979<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>
</td>
<td><a href=""http://www.woodennickel.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Wooden_Nickel_Small.jpg"" title=""Wooden Nickel Pub &amp; Catering ~ Silverton, Oregon ~ www.woodennickel.com"" width=""186"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5368,10544,listing,,Governor's Cup Coffee Roasters,12,1,1322719994,1326067756,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>A friendly, inviting atmosphere to enjoy a cup of fresh, in-house roasted coffee. Grab a friend, your work or a favorite book and settle in!<br />471 Court St. NE<br />Salem, OR 97301<br />503-581-9675<br /><a href=""http://www.thegovcup.com"" target=""_blank"">www.thegovcup.com</a></p>
</td>
<td><a href=""http://www.thegovcup.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Gov_Cup_Logo.jpg"" title=""Governor's Cup Coffee Roasters ~ Salem, Oregon ~ www.thegovcup.com"" width=""190"" height=""63"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5369,21254,listing,,Allstar Tent & Party Rental,12,0,1322720166,1438799977,0,0,0,0,0,0,"<p>2705 19th St. SE<br />Salem, OR 97302<br />503-585-9408<br /><a href=""http://www.allstartents.com"" target=""_blank"">www.allstartents.com</a></p>"
5370,12883,listing,,Silverton Inn & Suites,12,1,1322720707,1351893761,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>This luxury boutique hotel was designed with a hint of European flair. The hotel highlights Silverton's history and creates an atmosphere of leisure and romance.<br />310 N Water St.<br />Silverton, OR 97381<br />503-873-1000<br /><a href=""http://www.silvertoninnandsuites.com"" target=""_blank"">www.silvertoninnandsuites.com</a></td>
<td><a href=""http://www.silvertoninnandsuites.com"" target=""_blank""><img src=""/files/images/SilvertonInnSuites.jpg"" title=""Silverton Inn &amp; Suites ~ Silverton, Oregon ~ www.silvertoninnandsuites.com"" width=""191"" height=""127"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5376,10786,listing,,Mac's Place,12,1,1322809569,1327985973,0,0,0,0,0,0,"<p>201 N Water St.<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
5377,15717,listing,,Economy Grocery,12,0,1322809751,1381863367,0,0,0,0,0,0,"<p>40-70% off regular prices. New inventory daily. Some overstocked and slightly damaged items. Also huge savings on produce.<br />927 1st Ave.<br />Stayton, OR 97383<br />503-767-SAVE (7283)</p>"
5379,18802,listing,,Jonathan's,12,0,1322810119,1410370523,0,0,0,0,0,0,"<p>136 High St. SE<br />Salem, OR 97301<br />503-689-1051<br /><a href=""http://www.myjonathansrestaurant.com"" target=""_blank"">www.myjonathansrestaurant.com</a></p>"
5380,20980,listing,,Hampton Inn & Suites Salem,12,1,1322810315,1435079052,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>NOW OPEN! Brand New Hotel offering exceptional service. Hot breakfast buffet, 24-hour business center, 24-hour fitness center, indoor pool and hot tub. Meeting rooms available.<br />510 Hawthorne Avenue SE<br />Salem, OR 97301<br />503-362-1300<br /><a href=""http://www.salemsuites.hamptoninn.com"" target=""_blank"">www.salemsuites.hamptoninn.com<br /></a><a href=""http://vfmii.com/exc/aspquery?command=invoke&amp;ipid=1270151&amp;ids=104771&amp;recache=1"" target=""_blank"" style=""line-height: 20px;"">Explore Our Hotel</a></p></td> <td><a href=""http://www.salemsuites.hamptoninn.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Hampton_Inn_Small.jpg"" title=""Hampton Inn &amp; Suites ~ Salem, Oregon ~ www.hamptoninn.com"" width=""190"" height=""126"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
5384,21256,listing,,Godfrey Nursery Inc,12,0,1324268091,1438800375,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>Family-owned retail operation established over 30 years ago. Come see us March-October for everything you need to make your garden beautiful!<br />8834 Shaw Square Rd.<br />Aumsville, OR 97325<br />503-749-2613<br /><a href=""http://www.godfreynursery.com"" target=""_blank"">www.godfreynursery.com</a></p></td> <td><a href=""http://www.godfreynursery.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Godfrey_Nursery.JPG"" title=""Godfrey Nursery ~ Aumsville, Oregon ~ www.godfreynursery.com"" width=""190"" height=""124"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
5389,16223,listing,,Best Face Forward Facial Studio & Day Spa,12,0,1324940348,1388082418,0,0,0,0,0,0,"<p>880 Commercial St. SE<br />Salem, OR 97302<br />503-378-0880<br /><a href=""http://www.BestFaceForwardSalem.com"" target=""_blank"">www.BestFaceForwardSalem.com</a></p>"
5395,20504,listing,,"A. C. Gilbert's Discovery Village, The Village Toy Store",12,0,1324959171,1430511586,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>The Village Toy store, located at the children's museum, features unique educational, fun and eco-friendly toys and gifts.<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org"" target=""_blank"">www.acgilbert.org</a></td> <td><a href=""http://www.acgilbert.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Village_Toy_Store_Small.JPG"" title=""The Village Toy Store at A. C. Gilbert's Discovery Village ~ Salem, Oregon ~ www.acgilbert.org"" width=""127"" height=""170"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
5397,20547,listing,,Gilbert House Children's Museum,12,1,1324960029,1430763205,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Salem's children's museum offers year-round fun with indoor &amp; outdoor interactive exhibits in downtown Riverfront Park. Inspiring children of all ages to learn and grow through play.<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org"" target=""_blank"">www.acgilbert.org</a></td> <td><a href=""http://www.acgilbert.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Village_Exhibit.JPG"" title=""Photo by Ron Cooper ~ A. C. Gilbert's Discovery Village ~ Salem, Oregon ~ www.acgilbert.org"" width=""190"" height=""160"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
5399,16510,listing,,15th Annual Harvest Festival & Pumpkin Merriment,12,0,1324960526,1390504893,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>October 19, 2013<br />Enjoy a full day of fall festivities with harvest crafts and games, fresh pressed cider, live music and entertainment, a petting zoo and much more! The grand lighting of hundreds of carved pumpkins takes place at dusk. Noon-8 p.m.<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org"" target=""_blank"">www.acgilbert.org </a></td>
<td><a href=""http://www.acgilbert.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Village_Harvest_Fest_2011_0.JPG"" title=""14th Annual Harvest Festival &amp; Pumpkin Merriment ~ Salem, Oregon ~ www.acgilbert.org"" width=""190"" height=""143"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5401,20503,listing,,Gilbert House Children's Museum,12,0,1324961031,1430511545,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Salem's nonprofit children's museum offers year-round fun and educational opportunities with classes, play shops and day camps. Our mission is to ""inspire children of all ages to learn and grow through play.""<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org"" target=""_blank"">www.acgilbert.org</a></td> <td><a href=""http://www.acgilbert.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Village_Fossil_Matris_Exploration_0.JPG"" title=""A. C. Gilbert's Discovery Village ~ Salem, Oregon ~ www.acgilbert.org"" width=""190"" height=""143"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
5410,10478,listing,,The Trinity Ballroom at the Reed Opera House,12,1,1325219696,1325219696,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Newly remodeled with high ceilings, brick walls and tall arched windows offering dramatic views of the State Capitol and Salem's Downtown Historic District.<br />189 Liberty St.<br />Salem, OR 97301<br />503-391-4481<br /><a href=""http://www.reedoperahouse.com"" target=""_blank"">www.reedoperahouse.com</a>&nbsp;</td>
<td><a href=""http://www.reedoperahouse.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Trinity_Ballroom.JPG"" title=""The Trinity Ballroom at the Reed Opera House ~ Salem, Oregon ~ www.reedoperahouse.com"" width=""190"" height=""127"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5412,15714,listing,,Lovin Oven,12,0,1325220555,1381863248,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>Willamette Valley's premier bakery. Cakes &amp; desserts for all occasions, specializing in wedding cakes. Perfecting their desserts since 1993. Call to make your party more special.<br />274 N Third Ave.<br />Stayton, OR 97383<br />503-769-5538<br /><a href=""http://www.thelovinoven.net"" target=""_blank"">www.thelovinoven.net</a></p>
</td>
<td><a href=""http://www.thelovinoven.net"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Lovin_Oven_Catering_Small.JPG"" title=""Lovin Oven ~ Stayton, Oregon ~ www.thelovinoven.net"" width=""170"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
5414,15715,listing,,The Lovin' Oven,12,0,1325220900,1381863281,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>Willamette Valley's premier bakery. Famous for amazing cakes, cheesecakes, bars &amp; cookies in a warm, cozy atmosphere. Family owned since 1993. Come treat yourself to a delicious dessert and coffee today.<br />274 N Third Ave.<br />Stayton, OR 97383<br />503-769-5538<br /><a href=""http://www.thelovinoven.net"" target=""_blank"">www.thelovinoven.net</a></p>
</td>
<td><a href=""http://www.thelovinoven.net"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/The_Lovin_Oven_Logo.jpg"" title=""The Lovin' Oven ~ Stayton, Oregon ~ www.thelovinoven.net"" width=""126"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
